,title,movieId,rating_avg
5267,Love and Other Disasters (2006),55190,3.0
5268,Love and Other Drugs (2010),575169,2.8
5269,Love and Pigeons (1985),130978,5.0
5270,Love and a .45 (1994),600,4.0
5271,Love at First Bite (1979),26429,4.0
5272,Love in the Afternoon (1957),1874,3.5
5273,Love's Labour's Lost (2000),7438,3.0
5274,"Love, Rosie (2014)",115667,3.5
5275,"Love, Simon (2018)",184997,4.0
5276,"Loved Ones, The (2009)",164082,4.2
5277,Lovely & Amazing (2001),27250,3.2
5278,"Lovely Bones, The (2009)",218193,3.2
5279,Lover Come Back (1961),8385,3.0
5280,"Lover, The (Amant, L') (1992)",21030,3.5
5281,Loverboy (1989),9244,2.5
5282,Lovers & Leavers (Kuutamolla) (2002),77881,3.5
5283,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar) (1998)",5170,4.2
5284,Lovesick (2014),132488,2.0
5285,Loving Vincent (2017),179133,5.0
5286,"Low Down Dirty Shame, A (1994)",1548,2.4
5287,Lucas (1986),10440,3.3
5288,Luck by Chance (2009),81087,4.5
5289,Lucky Break (2001),5285,4.0
5290,Lucky Number Slevin (2006),1697270,3.9
5291,"Lucky One, The (2012)",94325,4.0
5292,Lucky You (2007),52724,3.0
5293,Lucy (2014),1559040,2.8
5294,Lumberjack Man (2015),149350,5.0
5295,Lumumba (2000),4384,3.0
5296,Luna Papa (1999),8454,3.5
5297,Lupin III: The Castle Of Cagliostro (Rupan sansei: Kariosutoro no shiro) (1979),41265,3.4
5298,Lust for Life (1956),8153,2.5
5299,"Lust, Caution (Se, jie) (2007)",221012,3.8
5300,Luther (2003),6768,4.0
5301,Luxo Jr. (1986),84382,3.8
5302,"Luzhin Defence, The (2000)",17036,3.5
5303,Lynne Koplitz: Hormonal Beast (2017),181139,1.5
5304,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),38969,4.0
5305,M (1931),18900,3.7
5306,M*A*S*H (a.k.a. MASH) (1970),232760,3.9
5307,M. Butterfly (1993),488,3.0
5308,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)",21627,3.5
5309,MacArthur (1977),4917,4.0
5310,MacGruber (2010),77667,3.0
5311,MacGyver: Lost Treasure of Atlantis (1994),73499,3.5
5312,MacGyver: Trail to Doomsday (1994),107846,3.5
5313,Macbeth (2015),136564,2.5
5314,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)",28276,3.5
5315,Machete (2010),962628,3.2
5316,Machete Kills (Machete 2) (2013),211170,4.0
5317,"Machine Girl, The (Kataude mashin gâru) (2008)",121044,2.2
5318,"Mack, The (1973)",5590,2.5
5319,Mackenna's Gold (1969),3806,3.0
5320,Mad City (1997),8335,2.1
5321,Mad Dog and Glory (1993),22062,3.3
5322,Mad Hot Ballroom (2005),100917,3.3
5323,Mad Love (1995),358,1.5
5324,Mad Max (1979),140676,3.5
5325,Mad Max Beyond Thunderdome (1985),88896,3.3
5326,Mad Max: Fury Road (2015),5775454,3.8
5327,Madagascar (2005),1344600,3.4
5328,Madagascar 3: Europe's Most Wanted (2012),855945,3.4
5329,Madagascar: Escape 2 Africa (2008),818987,3.7
5330,Madame Bovary (1991),5838,4.0
5331,Madame Sousatzka (1988),3496,5.0
5332,Made (2001),26712,2.7
5333,Made in America (1993),5379,2.9
5334,Made in Dagenham (2010),83270,2.0
5335,Made in Heaven (1987),4129,1.0
5336,Made of Honor (2008),237332,2.9
5337,Madeline (1998),9595,2.5
5338,Madhouse (1990),7103,3.5
5339,Madly in Love (1981),140038,4.5
5340,"Madness of King George, The (1994)",8432,3.8
5341,Madonna: Truth or Dare (1991),7146,3.5
5342,Maelström (2000),5071,4.0
5343,"Magdalene Sisters, The (2002)",39546,4.3
5344,Maggie (2015),133782,2.0
5345,Maggie's Plan (2015),151317,2.0
5346,Magic Mike (2012),477245,2.7
5347,Magic Mike XXL (2015),137595,4.0
5348,Magic in the Moonlight (2014),113225,3.0
5349,"Magnificent Ambersons, The (1942)",10354,3.5
5350,"Magnificent Seven, The (1960)",69232,3.6
5351,Magnolia (1999),164320,3.7
5352,Magnum Force (1973),18410,3.7
5353,Maid in Manhattan (2002),112917,2.6
5354,Maid to Order (1987),12390,1.8
5355,"Maiden Heist, The (2009)",73431,2.5
5356,Maidens in Uniform (Mädchen in Uniform) (1931),32799,3.5
5357,"Majestic, The (2001)",49940,3.5
5358,Major Dundee (1965),26142,2.0
5359,Major League (1989),92460,3.6
5360,Major League II (1994),80610,2.7
5361,Major League: Back to the Minors (1998),13041,2.4
5362,Major Payne (1995),4539,2.9
5363,"Major and the Minor, The (1942)",8336,3.5
5364,Make Way for Tomorrow (1937),8335,3.5
5365,Making Mr. Right (1987),12393,1.8
5366,Making a Murderer (2015),184257,4.0
5367,Making the Grade (1984),4860,2.0
5368,Malcolm X (1992),48690,4.2
5369,Male Hunt (1964),179073,3.0
5370,Maleficent (2014),1786544,2.8
5371,Malibu's Most Wanted (2003),18894,2.7
5372,Malice (1993),5880,3.0
5373,Mallrats (1995),6480,3.4
5374,"Maltese Falcon, The (1941)",40172,4.2
5375,"Maltese Falcon, The (a.k.a. Dangerous Female) (1931)",139876,3.6
5376,Malèna (2000),19960,3.7
5377,Mambo Italiano (2003),6769,3.0
5378,"Mambo Kings, The (1992)",26782,2.0
5379,Mamma Mia! (2008),845558,3.0
5380,Mamma Mia: Here We Go Again! (2018),188751,4.5
5381,"Man Apart, A (2003)",12560,2.2
5382,Man Bites Dog (C'est arrivé près de chez vous) (1992),19596,4.5
5383,"Man Escaped, A (Un  condamné à mort s'est échappé ou Le vent souffle où il veut) (1956)",8684,3.5
5384,Man Trouble (1992),31083,2.0
5385,Man Up (2015),265320,3.8
5386,"Man Vanishes, A (Ningen Johatsu) (1967)",80478,4.0
5387,"Man Who Came to Dinner, The (1942)",8331,4.0
5388,"Man Who Cried, The (2000)",8626,3.5
5389,"Man Who Fell to Earth, The (1976)",24736,4.2
5390,"Man Who Knew Too Little, The (1997)",11823,2.2
5391,"Man Who Knew Too Much, The (1934)",6636,3.7
5392,"Man Who Knew Too Much, The (1956)",19647,3.6
5393,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",130628,4.2
5394,"Man Who Shot Liberty Valance, The (1962)",22030,4.4
5395,"Man Who Wasn't There, The (2001)",82977,3.7
5396,"Man Who Would Be King, The (1975)",22151,4.0
5397,"Man Without a Face, The (1993)",8347,3.3
5398,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)",25144,3.9
5399,"Man and a Woman, A (Un homme et une femme) (1966)",2969,5.0
5400,"Man for All Seasons, A (1966)",11694,4.3
5401,"Man from Earth, The (2007)",447264,4.2
5402,"Man from Elysian Fields, The (2001)",5635,3.0
5403,"Man from Snowy River, The (1982)",18140,3.4
5404,"Man in the Iron Mask, The (1998)",45025,3.5
5405,"Man in the White Suit, The (1951)",5604,3.5
5406,Man of Aran (1934),6453,3.5
5407,"Man of No Importance, A (1994)",385,4.0
5408,Man of Steel (2013),2266924,3.3
5409,Man of Tai Chi (2013),208258,3.2
5410,Man of the House (1995),1918,2.9
5411,Man of the House (2005),31867,3.0
5412,Man of the Year (1995),137,3.0
5413,Man of the Year (2006),145779,2.5
5414,Man on Fire (2004),260575,3.6
5415,Man on High Heels (2014),120919,3.0
5416,Man on Wire (2008),486128,3.7
5417,Man on a Ledge (2012),275934,3.2
5418,Man on the Flying Trapeze (1935),67888,4.5
5419,Man on the Moon (1999),123786,3.5
5420,"Man on the Train (Homme du train, L') (2002)",25356,3.9
5421,"Man with Two Brains, The (1983)",21110,3.2
5422,"Man with the Golden Arm, The (1955)",3678,5.0
5423,"Man with the Golden Gun, The (1974)",65502,3.6
5424,"Man with the Iron Fists, The (2012)",97950,2.5
5425,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)",19299,3.3
5426,Man's Best Friend (1993),13262,1.5
5427,"Man, The (2005)",37477,2.5
5428,Manchester by the Sea (2016),827745,2.9
5429,"Manchurian Candidate, The (1962)",38010,4.2
5430,"Manchurian Candidate, The (2004)",105372,3.0
5431,Mandela: Long Walk to Freedom (2013),213678,3.8
5432,Manderlay (2005),159476,4.1
5433,Manhattan (1979),41052,4.1
5434,Manhattan Murder Mystery (1993),6888,3.8
5435,"Manhattan Project, The (1986)",16311,3.0
5436,Manhunter (1986),25260,3.9
5437,Maniac (2012),103219,3.5
5438,Maniac Cop (1988),52831,3.5
5439,Maniac Cop 2 (1990),100906,5.0
5440,Manic (2001),6329,3.0
5441,Mannequin (1987),33056,2.6
5442,Mannequin 2: On the Move (1991),26741,1.5
5443,Manon of the Spring (Manon des sources) (1986),9056,4.1
5444,Mansfield Park (1999),18474,3.1
5445,Manufactured Landscapes (2006),108370,3.8
5446,Manufacturing Consent: Noam Chomsky and the Media (1992),17164,4.2
5447,"Many Adventures of Winnie the Pooh, The (1977)",31193,3.5
5448,Maps to the Stars (2014),112070,3.5
5449,Marat/Sade (1966),9416,4.5
5450,Marathon Man (1976),46163,3.5
5451,Marauders (2016),160684,3.5
5452,"March of the Penguins (Marche de l'empereur, La) (2005)",613296,3.6
5453,Margaret (2011),90428,3.0
5454,Margin Call (2011),633073,3.8
5455,Margot at the Wedding (2007),56274,3.0
5456,Maria Bamford: Old Baby,171631,1.0
5457,Maria Bamford: The Special Special Special! (2012),104644,0.5
5458,"Maria Full of Grace (Maria, Llena eres de gracia) (2004)",69160,3.9
5459,"Mariachi, El (1992)",58806,3.6
5460,Marie Antoinette (2006),596440,3.2
5461,"Marine, The (2006)",97192,2.8
5462,Marius and Jeanette (Marius et Jeannette) (1997),69224,4.0
5463,"Mark of Zorro, The (1940)",1882,3.8
5464,Marked for Death (1990),5528,1.9
5465,Marley & Me (2008),913220,3.1
5466,Marley (2012),194336,3.5
5467,Marnie (1964),8724,3.6
5468,Marooned in Iraq (Gomgashtei dar Aragh) (2002),6336,3.0
5469,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",31522,5.0
5470,Married to the Mob (1988),26964,3.0
5471,Mars Attacks! (1996),119626,3.1
5472,Mars Needs Moms (2011),85261,3.5
5473,Martha Marcy May Marlene (2011),180748,3.8
5474,Martin (1977),7492,4.0
5475,Martin Lawrence Live: Runteldat (2002),5513,5.0
5476,Marty (1955),5838,3.8
5477,Marvel One-Shot: Agent Carter (2013),168026,4.0
5478,Marvel One-Shot: Item 47 (2012),258794,2.8
5479,Marvin's Room (1996),6995,3.1
5480,Marwencol (2010),167654,4.2
5481,Mary Poppins (1964),72988,3.9
5482,Mary Reilly (1996),736,2.6
5483,Mary Shelley's Frankenstein (Frankenstein) (1994),7644,2.9
5484,Mary and Max (2009),718990,4.2
5485,Mary of Scotland (1936),7052,3.0
5486,Mask (1985),62160,3.4
5487,"Mask of Zorro, The (1998)",120360,3.1
5488,"Mask, The (1994)",57619,3.2
5489,Masked & Anonymous (2003),6563,2.5
5490,Masked Avengers (1981),147657,4.0
5491,"Masque of the Red Death, The (1964)",5568,3.2
5492,Masquerade (1988),4522,1.0
5493,Massu Engira Maasilamani (2015),139157,4.5
5494,Master and Commander: The Far Side of the World (2003),250092,3.6
5495,"Master of Disguise, The (2002)",38507,1.9
5496,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975),7899,4.5
5497,"Master, The (2012)",580368,3.9
5498,Masterminds (1997),8241,4.0
5499,Masterminds (2016),487434,4.0
5500,Masters of the Universe (1987),33064,2.6
5501,"Matador, The (2005)",292012,3.2
5502,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",40491,5.0
5503,Match Point (2005),701845,3.4
5504,"MatchMaker, The (1997)",4887,3.3
5505,Matchstick Men (2003),228072,3.7
5506,Material Girls (2006),47516,2.0
5507,Matewan (1987),18540,4.2
5508,Matilda (1996),27621,3.3
5509,Matinee (1993),7730,3.0
5510,"Matrix Reloaded, The (2003)",611040,3.4
5511,"Matrix Revolutions, The (2003)",547786,3.2
5512,"Matrix, The (1999)",714738,4.2
5513,Maurice (1987),6188,4.0
5514,Maverick (1994),27232,3.5
5515,Max (2002),29965,2.9
5516,Max Dugan Returns (1983),13988,2.5
5517,Max Keeble's Big Move (2001),14466,2.5
5518,Max Manus (2008),70451,5.0
5519,Max Payne (2008),187182,2.2
5520,"Maxed Out: Hard Times, Easy Credit and the Era of Predatory Lenders (2006)",112758,3.0
5521,Maximum Overdrive (1986),6357,1.3
5522,Maximum Ride (2016),164226,4.5
5523,Maximum Risk (1996),4950,2.9
5524,May (2002),18189,3.3
5525,Maya Lin: A Strong Clear Vision (1994),1518,3.5
5526,Maybe Baby (2000),4740,3.5
5527,Mayhem (2017),179491,1.0
5528,Mayor of the Sunset Strip (2003),8587,3.5
5529,Maz Jobrani: Immigrant (2017),177185,4.5
5530,"Maze Runner, The (2014)",1826880,2.9
5531,Maze Runner: Scorch Trials (2015),707370,1.8
5532,Maze Runner: The Death Cure (2018),183635,3.5
5533,McCabe & Mrs. Miller (1971),12372,3.8
5534,"McFarland, USA (2015)",129659,3.5
5535,McHale's Navy (1997),10115,2.1
5536,Me Him Her (2015),155892,2.0
5537,Me Myself I (2000),31635,3.6
5538,Me Without You (2001),5461,2.5
5539,Me and Earl and the Dying Girl (2015),763212,3.8
5540,Me and You and Everyone We Know (2005),135520,3.8
5541,Me and you (io e te) (2012),110330,4.5
5542,"Me, Myself & Irene (2000)",172592,3.1
5543,Mean Creek (2004),55676,3.8
5544,Mean Girls (2004),290589,3.8
5545,Mean Machine (2001),10268,3.0
5546,Mean Streets (1973),56294,4.0
5547,Meantime (1984),73822,5.0
5548,Meatballs (1979),27360,3.2
5549,Meatballs 4 (1992),3043,1.0
5550,Meatballs III (1987),6084,2.5
5551,Meatballs Part II (1984),18246,2.1
5552,"Mechanic, The (2011)",340080,3.4
5553,"Medallion, The (2003)",33430,2.7
5554,Medicine Man (1992),31042,3.1
5555,Mediterraneo (1991),8288,3.9
5556,Meet Dave (2008),121032,3.5
5557,Meet Joe Black (1998),46800,3.0
5558,Meet John Doe (1941),4865,3.9
5559,Meet Me in St. Louis (1944),9180,4.1
5560,Meet Wally Sparks (1997),4317,2.2
5561,Meet the Applegates (1991),8425,2.0
5562,Meet the Feebles (1989),13872,3.0
5563,Meet the Fockers (2004),1017225,3.1
5564,Meet the Parents (2000),359268,3.4
5565,Meet the Robinsons (2007),575157,3.5
5566,Meet the Spartans (2008),172596,2.5
5567,Mega Shark vs. Crocosaurus (2010),93139,1.5
5568,Megamind (2010),1631280,3.6
5569,Melancholia (2011),604240,3.1
5570,Melinda and Melinda (2004),161455,3.1
5571,Melvin and Howard (1980),8964,4.0
5572,Memento (2000),671934,4.1
5573,Memoirs of a Geisha (2005),498852,3.6
5574,Memoirs of an Invisible Man (1992),13468,2.0
5575,Memories (Memorîzu) (1995),97662,3.8
5576,Memories of Me (1988),6310,2.5
5577,Memories of Murder (Salinui chueok) (2003),156820,4.7
5578,Memphis Belle (1990),50958,3.1
5579,Men & Chicken (2015),140289,4.0
5580,"Men Who Stare at Goats, The (2009)",640404,3.4
5581,Men at Work (1990),21752,2.8
5582,Men in Black (a.k.a. MIB) (1997),260700,3.5
5583,Men in Black II (a.k.a. MIIB) (a.k.a. MIB 2) (2002),332999,3.0
5584,Men in Black III (M.III.B.) (M.I.B.³) (2012),1705986,3.3
5585,Men of Honor (2000),55720,3.4
5586,Men with Brooms (2002),5829,4.0
5587,"Men, Women & Children (2014)",119068,2.0
5588,Menace II Society (1993),5916,3.7
5589,Mental (2012),97858,2.0
5590,Mephisto (1981),2075,5.0
5591,Merantau (2009),77893,4.0
5592,"Merchant of Venice, The (2004)",123400,3.8
5593,Merci Patron ! (2016),154975,4.0
5594,Mercury Plains (2016),168456,2.0
5595,Mercury Rising (1998),23829,3.0
5596,Merlin (1998),27036,3.0
5597,Mermaids (1990),25230,3.2
5598,Merry Madagascar (2009),72603,3.0
5599,Meshes of the Afternoon (1943),51573,3.0
5600,Mesrine: Killer Instinct (L'instinct de mort) (2008),65596,4.0
5601,Mesrine: Public Enemy #1 (L'ennemi public n°1) (2008),256062,3.5
5602,Message in a Bottle (1999),14982,2.9
5603,"Messenger, The (2009)",72479,3.5
5604,"Messenger: The Story of Joan of Arc, The (1999)",33583,3.9
5605,"Messengers, The (2007)",101600,2.5
5606,Metal: A Headbanger's Journey (2005),92694,4.0
5607,Metallica: Some Kind of Monster (2004),83619,3.2
5608,Meteor (1979),7578,1.8
5609,"Meteor Man, The (1993)",6204,2.5
5610,Metro (1997),10024,2.7
5611,Metroland (1997),2577,3.0
5612,Metropia (2009),71484,2.5
5613,Metropolis (1927),42210,3.9
5614,Metropolis (2001),65936,4.0
5615,Metropolitan (1990),15728,3.6
5616,"Mexican, The (2001)",95703,3.3
5617,Mezzo Forte (1998),101423,3.0
5618,Miami Blues (1990),5968,4.0
5619,Miami Rhapsody (1995),556,1.5
5620,Miami Vice (2006),470440,2.8
5621,Michael (1996),32407,2.5
5622,Michael Clayton (2007),939692,3.9
5623,Michael Collins (1996),10901,3.3
5624,Michael Jackson's Thriller (1983),152173,4.0
5625,Michael Jordan to the Max (2000),4453,3.5
5626,Mickey Blue Eyes (1999),64515,3.0
5627,Mickey's Once Upon a Christmas (1999),72692,5.0
5628,Mickey's The Prince and the Pauper (1990),93208,2.0
5629,Micmacs (Micmacs à tire-larigot) (2009),152346,3.8
5630,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),4444,4.1
5631,Microwave Massacre (1983),167538,1.0
5632,Middle Men (2009),161454,3.2
5633,Midnight Chronicles (2009),111785,0.5
5634,"Midnight Clear, A (1992)",14050,3.8
5635,Midnight Cowboy (1969),42944,4.0
5636,Midnight Express (1978),27984,4.0
5637,"Midnight Meat Train, The (2008)",243764,2.9
5638,Midnight Run (1988),68288,3.6
5639,Midnight Special (2015),522304,2.4
5640,Midnight in Paris (2011),2172050,3.6
5641,Midnight in the Garden of Good and Evil (1997),41064,3.1
5642,"Midsummer Night's Dream, A (1935)",7057,3.5
5643,"Midsummer Night's Sex Comedy, A (1982)",18300,4.0
5644,Midway (1976),14748,3.3
5645,Mighty Aphrodite (1995),1456,3.5
5646,"Mighty Ducks, The (1992)",54132,2.7
5647,"Mighty Heart, A (2007)",53921,3.5
5648,Mighty Joe Young (1949),14580,2.8
5649,Mighty Joe Young (1998),12145,2.8
5650,Mighty Morphin Power Rangers: The Movie (1995),3077,2.3
5651,"Mighty Wind, A (2003)",88144,3.8
5652,"Mighty, The (1998)",6930,3.7
5653,Mike & Dave Need Wedding Dates (2016),481701,3.3
5654,Mike Bassett: England Manager (2001),74683,4.0
5655,Mike's New Car (2002),88345,4.0
5656,Milagro Beanfield War (1988),9046,3.5
5657,Mildred Pierce (1945),2612,4.0
5658,Mildred Pierce (2011),86487,4.5
5659,Milk (2008),702636,3.5
5660,Milk Money (1994),6072,3.2
5661,Milk and Honey (2003),32294,3.5
5662,Millennium (1989),13875,2.0
5663,Millennium Actress (Sennen joyû) (2001),33565,3.8
5664,Miller's Crossing (1990),24900,4.2
5665,Million Dollar Arm (2014),111795,3.0
5666,Million Dollar Baby (2004),1596764,3.8
5667,"Million Dollar Hotel, The (2001)",12438,3.0
5668,Millions (2004),111160,3.5
5669,Mimic (1997),20839,2.5
5670,Mimino (1977),102602,4.0
5671,Mina Tannenbaum (1994),1163,1.0
5672,Mind Game (2004),94808,4.2
5673,Mindhunters (2004),25107,2.7
5674,Mini's First Time (2006),170993,4.0
5675,Minions (2015),2038305,3.2
5676,Minnie and Moskowitz (1971),6566,3.2
5677,Minority Report (2002),653400,3.6
5678,"Minus Man, The (1999)",8532,2.7
5679,Miracle (2004),72630,3.4
5680,Miracle Mile (1989),9252,3.5
5681,"Miracle Worker, The (1962)",22857,3.7
5682,"Miracle of Marcelino, The (Marcelino pan y vino) (1955)",8685,3.5
5683,"Miracle of Morgan's Creek, The (1944)",25905,3.5
5684,Miracle on 34th Street (1947),40766,4.1
5685,Miracle on 34th Street (1994),10526,3.2
5686,Miracles - Mr. Canton and Lady Rose (1989),34450,4.5
5687,"Mirror Has Two Faces, The (1996)",5412,3.4
5688,Mirror Mirror (2012),376060,3.0
5689,"Mirror, The (Zerkalo) (1975)",10245,4.2
5690,MirrorMask (2005),340713,3.6
5691,Mirrors (2008),61262,1.5
5692,Mischief (1985),33188,2.5
5693,Misery (1990),153956,3.8
5694,"Misfits, The (1961)",8856,3.2
5695,"Misfortunates, The (De helaasheid der dingen) (2009)",71867,3.0
5696,Miss Congeniality (2000),257600,3.1
5697,Miss Congeniality 2: Armed and Fabulous (2005),258368,2.2
5698,Miss March (2009),211923,2.8
5699,Miss Meadows (2014),117107,2.5
5700,Miss Nobody (2010),93022,5.0
5701,Miss Peregrine's Home for Peculiar Children (2016),487800,3.0
5702,Miss Potter (2006),100320,3.8
5703,Miss Representation (2011),90630,3.5
5704,Miss Sloane (2016),333136,4.5
5705,Missing (1982),6101,4.0
5706,Missing in Action (1984),22596,2.1
5707,Missing in Action 2: The Beginning (1985),11301,1.7
5708,"Missing, The (2003)",20850,3.7
5709,Mission to Mars (2000),70434,2.7
5710,"Mission, The (1986)",24705,3.5
5711,Mission: Impossible (1996),104976,3.5
5712,Mission: Impossible - Fallout (2018),378666,3.8
5713,Mission: Impossible - Ghost Protocol (2011),2015860,3.7
5714,Mission: Impossible - Rogue Nation (2015),1900277,3.6
5715,Mission: Impossible II (2000),278971,2.7
5716,Mission: Impossible III (2006),1265208,3.6
5717,Mississippi Burning (1988),47586,3.6
5718,Mississippi Masala (1991),19398,3.5
5719,"Mist, The (2007)",786030,3.4
5720,Mister Roberts (1955),33385,3.8
5721,Mistress America (2015),127130,4.0
5722,"Misérables, Les (1995)",949,3.5
5723,"Misérables, Les (1998)",18730,3.8
5724,"Misérables, Les (2000)",199064,2.2
5725,"Misérables, Les (2012)",694043,3.5
5726,Mitchell (1975),16580,0.8
5727,Mixed Nuts (1994),1650,2.0
5728,Mo' Better Blues (1990),17125,3.4
5729,Mo' Money (1992),10908,2.2
5730,Moana (2016),1664610,3.5
5731,Mobsters (1991),6860,2.0
5732,Moby Dick (1956),8858,4.5
5733,"Mod Squad, The (1999)",20544,3.2
5734,Modern Problems (1981),5768,3.0
5735,Modern Times (1936),86550,3.7
5736,Mogambo (1953),7822,3.0
5737,Mojave (2015),148709,2.0
5738,Moll Flanders (1996),2600,3.0
5739,Molly's Game (2017),180045,4.0
5740,Mom and Dad Save the World (1992),49110,2.0
5741,Mom's Night Out (2014),111320,1.5
5742,Mommie Dearest (1981),10556,3.1
5743,Mommy (2014),118896,4.0
5744,Mon Oncle (My Uncle) (1958),21618,3.8
5745,Mon oncle d'Amérique (1980),10404,3.2
5746,Mona Lisa (1986),16443,3.5
5747,Mona Lisa Smile (2003),71540,2.8
